regla_id,iso3,unidad,feriado_id,feriado,categoria,regimen,duracion_dias,recurrencia,periodo_anios,clase_de_fecha,calendario,mes,dia,ordinal,dia_semana,ancla,offset_dias,instrumento_remitido,dia_lunar_desde_fin,conjunto_de_referencia,condicion_referencia,condicion_dia_semana,vigencia_desde,vigencia_hasta,cobertura,elegibilidad,sector
68,GTM,Ciudad de Guatemala,67,Festividad de la localidad,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,delegada_a_jurisdiccion_local,gregoriano,,,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
46,GTM,Ciudad de Guatemala,45,Jueves Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-3,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
50,GTM,Ciudad de Guatemala,49,Sábado Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
48,GTM,Ciudad de Guatemala,47,Viernes Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-2,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
44,GTM,Ciudad de Guatemala,43,Año Nuevo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
52,GTM,Ciudad de Guatemala,51,Día del Trabajo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
54,GTM,Ciudad de Guatemala,53,Día del Ejército,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,6,30,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
56,GTM,Ciudad de Guatemala,55,Independencia,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,9,15,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
58,GTM,Ciudad de Guatemala,57,Revolución de 1944,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,10,20,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
60,GTM,Ciudad de Guatemala,59,Todos los Santos,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,11,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
62,GTM,Ciudad de Guatemala,61,Nochebuena,descanso_pagado_obligatorio,descanso_obligatorio,0.5,recurrente,1,fija,gregoriano,12,24,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
64,GTM,Ciudad de Guatemala,63,Navidad,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
66,GTM,Ciudad de Guatemala,65,Fin de año,descanso_pagado_obligatorio,descanso_obligatorio,0.5,recurrente,1,fija,gregoriano,12,31,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
969,HND,Tegucigalpa,968,Jueves Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-3,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
973,HND,Tegucigalpa,972,Sábado Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
971,HND,Tegucigalpa,970,Viernes Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-2,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
965,HND,Tegucigalpa,964,Año Nuevo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
967,HND,Tegucigalpa,966,Día de las Américas,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,4,14,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
975,HND,Tegucigalpa,974,Día del Trabajo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
977,HND,Tegucigalpa,976,Día de la Independencia,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,9,15,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
979,HND,Tegucigalpa,978,"Semana Morazánica (feriados del 3, 12 y 21 de octubre, trasladados y unificados)",descanso_pagado_obligatorio,descanso_obligatorio,3.0,recurrente,1,ordinal,gregoriano,10,,1,3,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
981,HND,Tegucigalpa,980,Navidad,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
998,HUN,Budapest,997,Husvethetfo — Lunes de Pascua,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
996,HUN,Budapest,995,Nagypentek — Viernes Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-2,,,,,,2017-01-01,,todo_el_pais,sin_condicion,privado
1002,HUN,Budapest,1001,Punkosdhetfo — Lunes de Pentecostés,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,50,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
992,HUN,Budapest,991,Januar 1. — Año Nuevo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
994,HUN,Budapest,993,Marcius 15. — aniversario de la revolucion de 1848,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,3,15,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1000,HUN,Budapest,999,Majus 1. — Día del Trabajo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1004,HUN,Budapest,1003,"Augusztus 20. — San Esteban, fiesta del Estado",descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,20,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1006,HUN,Budapest,1005,Oktober 23. — aniversario de la revolucion de 1956,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,10,23,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1008,HUN,Budapest,1007,November 1. — Mindenszentek (Todos los Santos),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,11,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1010,HUN,Budapest,1009,December 25. — Navidad,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1012,HUN,Budapest,1011,December 26. — segundo día de Navidad,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,26,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
192,IDN,Yakarta,191,Kenaikan Yesus Kristus,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,39,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
188,IDN,Yakarta,187,Paskah,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,0,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
186,IDN,Yakarta,185,Wafat Yesus Kristus,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-2,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
174,IDN,Yakarta,173,Tahun Baru Masehi,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
176,IDN,Yakarta,175,Isra Mikraj,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,16,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
178,IDN,Yakarta,177,Tahun Baru Imlek,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,2,17,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
180,IDN,Yakarta,179,Nyepi (Tahun Baru Saka),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,3,19,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
182,IDN,Yakarta,181,Idulfitri (día 1),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,3,21,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
184,IDN,Yakarta,183,Idulfitri (día 2),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,3,22,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
190,IDN,Yakarta,189,Hari Buruh,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
194,IDN,Yakarta,193,Iduladha,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,27,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
196,IDN,Yakarta,195,Waisak,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,31,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
198,IDN,Yakarta,197,Hari Lahir Pancasila,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,6,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
200,IDN,Yakarta,199,Tahun Baru Islam,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,6,16,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
202,IDN,Yakarta,201,Proklamasi Kemerdekaan,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,17,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
204,IDN,Yakarta,203,Maulid Nabi Muhammad,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
206,IDN,Yakarta,205,Kelahiran Yesus Kristus,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1031,IRL,Dublín,1030,Easter Monday,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1024,IRL,Dublín,1023,1st day of January,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1026,IRL,Dublín,1025,St Brigid's Day / Imbolc,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,ordinal,gregoriano,2,,1,1,,,,,,,,2023-01-01,,todo_el_pais,sin_condicion,privado
1027,IRL,Dublín,1025,St Brigid's Day / Imbolc,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,2,1,,,,,,,,02-01,5,2023-01-01,,todo_el_pais,sin_condicion,privado
1029,IRL,Dublín,1028,St Patrick's Day,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,3,17,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1033,IRL,Dublín,1032,First Monday in May,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,ordinal,gregoriano,5,,1,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1035,IRL,Dublín,1034,First Monday in June,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,ordinal,gregoriano,6,,1,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1037,IRL,Dublín,1036,First Monday in August,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,ordinal,gregoriano,8,,1,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1039,IRL,Dublín,1038,Last Monday in October,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,ordinal,gregoriano,10,,-1,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1041,IRL,Dublín,1040,Christmas Day,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1043,IRL,Dublín,1042,St Stephen's Day,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,26,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1064,ISR,Jerusalén,1063,"Pesaj, primer día",descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1066,ISR,Jerusalén,1065,"Pesaj, séptimo día",descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1054,ISR,Jerusalén,1053,"Rosh Hashana, día 1",descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1056,ISR,Jerusalén,1055,"Rosh Hashana, día 2",descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1068,ISR,Jerusalén,1067,Shavuot,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1062,ISR,Jerusalén,1061,Sheminí Atzeret / Simjat Tora (octavo día de Sukot),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1060,ISR,Jerusalén,1059,"Sukot, primer día",descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1070,ISR,Jerusalén,1069,Yom HaAtzmaut — Día de la Independencia,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1073,ISR,Jerusalén,1069,Yom HaAtzmaut — Día de la Independencia,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,regla_por_defecto,1,2016-01-01,,todo_el_pais,sin_condicion,privado
1072,ISR,Jerusalén,1069,Yom HaAtzmaut — Día de la Independencia,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,regla_por_defecto,5,2016-01-01,,todo_el_pais,sin_condicion,privado
1071,ISR,Jerusalén,1069,Yom HaAtzmaut — Día de la Independencia,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,regla_por_defecto,6,2016-01-01,,todo_el_pais,sin_condicion,privado
1058,ISR,Jerusalén,1057,Yom Kipur,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1112,ITA,Roma,1111,Lunedi dell'Angelo (lunedi dopo Pasqua),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1108,ITA,Roma,1107,Capodanno — Maria Santissima Madre di Dio,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1110,ITA,Roma,1109,Epifania del Signore,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,6,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1114,ITA,Roma,1113,Anniversario della liberazione,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,4,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1116,ITA,Roma,1115,Festa del lavoro,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1118,ITA,Roma,1117,Festa nazionale della Repubblica,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,6,2,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1130,ITA,Roma,1129,SS. Pietro e Paolo — solo per il comune di Roma,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,6,29,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1120,ITA,Roma,1119,Assunzione della B. V. Maria — Ferragosto,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,15,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1122,ITA,Roma,1121,Ognissanti,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,11,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1124,ITA,Roma,1123,Immacolata Concezione,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,8,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1126,ITA,Roma,1125,Natale del Signore,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1128,ITA,Roma,1127,Santo Stefano,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,26,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1146,JPN,Tokio,1145,建国記念の日 (Día de la Fundación Nacional),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,remision_normativa,gregoriano,,,,,,,建国記念の日となる日を定める政令 (Decreto del Gabinete que fija el dia; el dia asi fijado es el 11 de febrero),,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1152,JPN,Tokio,1151,春分の日 (Equinoccio de Primavera),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,relativa,gregoriano,,,,,equinoccio_marzo,0,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1168,JPN,Tokio,1167,秋分の日 (Equinoccio de Otoño),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,relativa,gregoriano,,,,,equinoccio_septiembre,0,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1144,JPN,Tokio,1143,成人の日 (Día de la Mayoría de Edad),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,ordinal,gregoriano,1,,2,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1142,JPN,Tokio,1141,元日 (Año Nuevo),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1150,JPN,Tokio,1149,天皇誕生日 (Cumpleaños del Emperador) — versión desde 2020,observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,2,23,,,,,,,,,,2020-01-01,,todo_el_pais,sin_condicion,privado
1154,JPN,Tokio,1153,昭和の日 (Día de Showa),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,4,29,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1156,JPN,Tokio,1155,憲法記念日 (Día de la Constitución),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,5,3,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1158,JPN,Tokio,1157,みどりの日 (Día del Verdor),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,5,4,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1160,JPN,Tokio,1159,こどもの日 (Día del Niño),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,5,5,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1162,JPN,Tokio,1161,海の日 (Día del Mar),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,ordinal,gregoriano,7,,3,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1164,JPN,Tokio,1163,山の日 (Día de la Montaña),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,8,11,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1166,JPN,Tokio,1165,敬老の日 (Día del Respeto a los Mayores),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,ordinal,gregoriano,9,,3,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1170,JPN,Tokio,1169,スポーツの日 (Día del Deporte),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,ordinal,gregoriano,10,,2,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1172,JPN,Tokio,1171,文化の日 (Día de la Cultura),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,11,3,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1174,JPN,Tokio,1173,勤労感謝の日 (Día de Acción de Gracias por el Trabajo),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,11,23,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1148,JPN,Tokio,1147,天皇誕生日 (Cumpleaños del Emperador) — versión hasta 2018,observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,12,23,,,,,,,,,,2016-01-01,2019-12-31,todo_el_pais,sin_condicion,privado
641,KOR,Seúl,640,Día de elección por vencimiento de mandato,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,remision_normativa,gregoriano,,,,,,,"공직선거법 제34조 (Ley de Elecciones de Cargos Publicos, art. 34)",,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
633,KOR,Seúl,632,부처님 오신 날 (Nacimiento de Buda),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
629,KOR,Seúl,628,설날 (Año Nuevo lunar),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
631,KOR,Seúl,630,설날 다음 날 (día siguiente al Año Nuevo lunar),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
627,KOR,Seúl,626,설날 전날 (víspera del Año Nuevo lunar),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,1,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
643,KOR,Seúl,642,임시공휴일 (día festivo temporal designado por el Gobierno),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,dependiente_de_proclamacion,gregoriano,,,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
637,KOR,Seúl,636,추석 (Chuseok),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
639,KOR,Seúl,638,추석 다음 날 (día siguiente a Chuseok),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
635,KOR,Seúl,634,추석 전날 (víspera de Chuseok),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,lunar,gregoriano,,,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
609,KOR,Seúl,608,1 de enero (신정),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
611,KOR,Seúl,610,삼일절 (Movimiento del 1 de marzo),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,3,1,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
613,KOR,Seúl,612,노동절 (Día del Trabajo),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
615,KOR,Seúl,614,어린이날 (Día del Niño),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,5,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
617,KOR,Seúl,616,현충일 (Día de los Caídos),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,6,6,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
619,KOR,Seúl,618,광복절 (Liberación Nacional),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,15,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
621,KOR,Seúl,620,개천절 (Fundación Nacional),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,10,3,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
623,KOR,Seúl,622,한글날 (Día del Hangeul),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,10,9,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
625,KOR,Seúl,624,기독탄신일 (Navidad),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
124,MEX,Ciudad de México,123,Jornada electoral,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,remision_normativa,gregoriano,,,,,,,Leyes federales y locales electorales (jornada electoral ordinaria),,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
